Provincias;Grupo penal;periodo;Total_Hechos;Poblacion_Provincial;CCAA;Tasa_Criminalidad;codigo_ine;Total_Provincial;Peso_Tipologia;Peso_Fraude;VAR_pct
melilla;fraude_informatico;2023;409;85985;Melilla;4.7566;52;481;85.03118503118503;85.03118503118503;24.316109422492403
melilla;fraude_informatico;2024;458;87067;Melilla;5.2603;52;551;83.12159709618875;83.12159709618875;11.980440097799505
melilla;interferencia_en_los_datos_y_en_el_sistema;2022;4;85493;Melilla;0.0468;52;405;0.9876543209876543;;
melilla;interferencia_en_los_datos_y_en_el_sistema;2023;1;85985;Melilla;0.0116;52;481;0.2079002079002079;;-75.0
melilla;interferencia_en_los_datos_y_en_el_sistema;2024;1;87067;Melilla;0.0115;52;551;0.18148820326678766;;0.0
murcia;acceso__e_interceptacion_ilicita;2022;95;1551692;Murcia;0.0612;30;9971;0.9527630127369371;;
murcia;acceso__e_interceptacion_ilicita;2023;151;1568492;Murcia;0.0963;30;13748;1.0983415769566482;;58.94736842105264
murcia;acceso__e_interceptacion_ilicita;2024;274;1586989;Murcia;0.1727;30;13255;2.067144473783478;;81.4569536423841
murcia;amenazas_y_coacciones;2022;566;1551692;Murcia;0.3648;30;9971;5.6764617390432255;;
murcia;amenazas_y_coacciones;2023;474;1568492;Murcia;0.3022;30;13748;3.447774221704975;;-16.254416961130747
murcia;amenazas_y_coacciones;2024;405;1586989;Murcia;0.2552;30;13255;3.055450773293097;;-14.556962025316455
murcia;contra_el_honor;2022;27;1551692;Murcia;0.0174;30;9971;0.2707852773041821;;
murcia;contra_el_honor;2023;33;1568492;Murcia;0.021;30;13748;0.2400349141693337;;22.222222222222232
murcia;contra_el_honor;2024;33;1586989;Murcia;0.0208;30;13255;0.24896265560165973;;0.0
murcia;contra_la_propiedad_industrial/intelectual;2022;5;1551692;Murcia;0.0032;30;9971;0.05014542172299669;;
murcia;contra_la_propiedad_industrial/intelectual;2023;1;1568492;Murcia;0.0006;30;13748;0.007273785277858598;;-80.0
murcia;contra_la_propiedad_industrial/intelectual;2024;6;1586989;Murcia;0.0038;30;13255;0.04526593738211995;;500.0
murcia;delitos_sexuales;2022;43;1551692;Murcia;0.0277;30;9971;0.4312506268177715;;
murcia;delitos_sexuales;2023;59;1568492;Murcia;0.0376;30;13748;0.42915333139365724;;37.2093023255814
murcia;delitos_sexuales;2024;110;1586989;Murcia;0.0693;30;13255;0.8298755186721992;;86.44067796610169
murcia;falsificacion_informatica;2022;558;1551692;Murcia;0.3596;30;9971;5.5962290642864305;;
murcia;falsificacion_informatica;2023;659;1568492;Murcia;0.4201;30;13748;4.793424498108815;;18.100358422939067
murcia;falsificacion_informatica;2024;828;1586989;Murcia;0.5217;30;13255;6.246699358732554;;25.644916540212435
murcia;fraude_informatico;2022;8651;1551692;Murcia;5.5752;30;9971;86.76160866512888;86.76160866512888;
murcia;fraude_informatico;2023;12310;1568492;Murcia;7.8483;30;13748;89.54029677043933;89.54029677043933;42.295688359727194
murcia;fraude_informatico;2024;11558;1586989;Murcia;7.283;30;13255;87.19728404375708;87.19728404375708;-6.108854589764423
murcia;interferencia_en_los_datos_y_en_el_sistema;2022;26;1551692;Murcia;0.0168;30;9971;0.2607561929595828;;
murcia;interferencia_en_los_datos_y_en_el_sistema;2023;61;1568492;Murcia;0.0389;30;13748;0.44370090194937445;;134.6153846153846
murcia;interferencia_en_los_datos_y_en_el_sistema;2024;41;1586989;Murcia;0.0258;30;13255;0.3093172387778197;;-32.786885245901644
navarra;acceso__e_interceptacion_ilicita;2022;92;672155;Navarra;0.1369;31;5499;1.673031460265503;;
navarra;acceso__e_interceptacion_ilicita;2023;187;678333;Navarra;0.2757;31;7475;2.5016722408026757;;103.26086956521738
navarra;acceso__e_interceptacion_ilicita;2024;183;683854;Navarra;0.2676;31;6992;2.6172768878718533;;-2.1390374331550777
navarra;amenazas_y_coacciones;2022;303;672155;Navarra;0.4508;31;5499;5.510092744135298;;
navarra;amenazas_y_coacciones;2023;343;678333;Navarra;0.5057;31;7475;4.5886287625418065;;13.201320132013205
navarra;amenazas_y_coacciones;2024;335;683854;Navarra;0.4899;31;6992;4.7911899313501145;;-2.3323615160349864
navarra;contra_el_honor;2022;18;672155;Navarra;0.0268;31;5499;0.32733224222585927;;
navarra;contra_el_honor;2023;18;678333;Navarra;0.0265;31;7475;0.2408026755852843;;0.0
navarra;contra_el_honor;2024;28;683854;Navarra;0.0409;31;6992;0.40045766590389015;;55.55555555555556
navarra;contra_la_propiedad_industrial/intelectual;2022;2;672155;Navarra;0.003;31;5499;0.03637024913620658;;
navarra;contra_la_propiedad_industrial/intelectual;2023;5;678333;Navarra;0.0074;31;7475;0.06688963210702341;;150.0
navarra;contra_la_propiedad_industrial/intelectual;2024;2;683854;Navarra;0.0029;31;6992;0.028604118993135013;;-60.0
navarra;delitos_sexuales;2022;26;672155;Navarra;0.0387;31;5499;0.4728132387706856;;
navarra;delitos_sexuales;2023;50;678333;Navarra;0.0737;31;7475;0.6688963210702341;;92.3076923076923
navarra;delitos_sexuales;2024;50;683854;Navarra;0.0731;31;6992;0.7151029748283754;;0.0
navarra;falsificacion_informatica;2022;214;672155;Navarra;0.3184;31;5499;3.891616657574105;;
navarra;falsificacion_informatica;2023;267;678333;Navarra;0.3936;31;7475;3.5719063545150505;;24.766355140186924
navarra;falsificacion_informatica;2024;283;683854;Navarra;0.4138;31;6992;4.047482837528604;;5.992509363295873
navarra;fraude_informatico;2022;4816;672155;Navarra;7.165;31;5499;87.57955991998546;87.57955991998546;
navarra;fraude_informatico;2023;6576;678333;Navarra;9.6944;31;7475;87.97324414715719;87.97324414715719;36.54485049833887
navarra;fraude_informatico;2024;6090;683854;Navarra;8.9054;31;6992;87.09954233409611;87.09954233409611;-7.390510948905105
navarra;interferencia_en_los_datos_y_en_el_sistema;2022;28;672155;Navarra;0.0417;31;5499;0.5091834879068922;;
navarra;interferencia_en_los_datos_y_en_el_sistema;2023;29;678333;Navarra;0.0428;31;7475;0.38795986622073575;;3.571428571428581
navarra;interferencia_en_los_datos_y_en_el_sistema;2024;21;683854;Navarra;0.0307;31;6992;0.3003432494279176;;-27.586206896551722
ourense;acceso__e_interceptacion_ilicita;2022;14;304563;Galicia;0.046;32;2511;0.5575467941059339;;
ourense;acceso__e_interceptacion_ilicita;2023;22;304467;Galicia;0.0723;32;2252;0.9769094138543518;;57.14285714285714
ourense;acceso__e_interceptacion_ilicita;2024;78;305278;Galicia;0.2555;32;2219;3.515096890491212;;254.54545454545453
ourense;amenazas_y_coacciones;2022;117;304563;Galicia;0.3842;32;2511;4.659498207885305;;
ourense;amenazas_y_coacciones;2023;179;304467;Galicia;0.5879;32;2252;7.948490230905861;;52.99145299145298
ourense;amenazas_y_coacciones;2024;163;305278;Galicia;0.5339;32;2219;7.345651194231635;;-8.93854748603352
ourense;contra_el_honor;2022;18;304563;Galicia;0.0591;32;2511;0.7168458781362007;;
ourense;contra_el_honor;2023;24;304467;Galicia;0.0788;32;2252;1.0657193605683837;;33.33333333333333
ourense;contra_el_honor;2024;15;305278;Galicia;0.0491;32;2219;0.67598017124831;;-37.5
ourense;contra_la_propiedad_industrial/intelectual;2022;1;304563;Galicia;0.0033;32;2511;0.039824771007566706;;
ourense;contra_la_propiedad_industrial/intelectual;2023;2;304467;Galicia;0.0066;32;2252;0.08880994671403197;;100.0
ourense;contra_la_propiedad_industrial/intelectual;2024;4;305278;Galicia;0.0131;32;2219;0.18026137899954936;;100.0
ourense;delitos_sexuales;2022;13;304563;Galicia;0.0427;32;2511;0.5177220230983672;;
ourense;delitos_sexuales;2023;9;304467;Galicia;0.0296;32;2252;0.3996447602131439;;-30.76923076923077
ourense;delitos_sexuales;2024;8;305278;Galicia;0.0262;32;2219;0.3605227579990987;;-11.111111111111116
ourense;falsificacion_informatica;2022;125;304563;Galicia;0.4104;32;2511;4.978096375945838;;
ourense;falsificacion_informatica;2023;110;304467;Galicia;0.3613;32;2252;4.8845470692717585;;-12.0
ourense;falsificacion_informatica;2024;99;305278;Galicia;0.3243;32;2219;4.4614691302388465;;-9.999999999999998
ourense;fraude_informatico;2022;2217;304563;Galicia;7.2793;32;2511;88.2915173237754;88.2915173237754;
ourense;fraude_informatico;2023;1905;304467;Galicia;6.2568;32;2252;84.59147424511545;84.59147424511545;-14.073071718538566
ourense;fraude_informatico;2024;1842;305278;Galicia;6.0338;32;2219;83.01036502929247;83.01036502929247;-3.307086614173227
ourense;interferencia_en_los_datos_y_en_el_sistema;2022;6;304563;Galicia;0.0197;32;2511;0.23894862604540024;;
ourense;interferencia_en_los_datos_y_en_el_sistema;2023;1;304467;Galicia;0.0033;32;2252;0.04440497335701599;;-83.33333333333334
ourense;interferencia_en_los_datos_y_en_el_sistema;2024;10;305278;Galicia;0.0328;32;2219;0.45065344749887337;;900.0
palencia;acceso__e_interceptacion_ilicita;2022;12;157787;Castilla y León;0.0761;34;1392;0.8620689655172413;;
palencia;acceso__e_interceptacion_ilicita;2023;15;158063;Castilla y León;0.0949;34;1438;1.043115438108484;;25.0
palencia;acceso__e_interceptacion_ilicita;2024;54;158702;Castilla y León;0.3403;34;1640;3.2926829268292686;;260.0
palencia;amenazas_y_coacciones;2022;69;157787;Castilla y León;0.4373;34;1392;4.956896551724138;;
palencia;amenazas_y_coacciones;2023;54;158063;Castilla y León;0.3416;34;1438;3.7552155771905427;;-21.739130434782606
palencia;amenazas_y_coacciones;2024;57;158702;Castilla y León;0.3592;34;1640;3.4756097560975614;;5.555555555555558
palencia;contra_el_honor;2022;2;157787;Castilla y León;0.0127;34;1392;0.14367816091954022;;
palencia;contra_el_honor;2023;4;158063;Castilla y León;0.0253;34;1438;0.27816411682892905;;100.0
palencia;contra_el_honor;2024;2;158702;Castilla y León;0.0126;34;1640;0.12195121951219512;;-50.0
palencia;contra_la_propiedad_industrial/intelectual;2022;0;157787;Castilla y León;0.0;34;1392;0.0;;
palencia;contra_la_propiedad_industrial/intelectual;2023;1;158063;Castilla y León;0.0063;34;1438;0.06954102920723226;;inf
palencia;contra_la_propiedad_industrial/intelectual;2024;0;158702;Castilla y León;0.0;34;1640;0.0;;-100.0
palencia;delitos_sexuales;2022;3;157787;Castilla y León;0.019;34;1392;0.21551724137931033;;
palencia;delitos_sexuales;2023;4;158063;Castilla y León;0.0253;34;1438;0.27816411682892905;;33.33333333333333
palencia;delitos_sexuales;2024;5;158702;Castilla y León;0.0315;34;1640;0.3048780487804878;;25.0
palencia;falsificacion_informatica;2022;30;157787;Castilla y León;0.1901;34;1392;2.1551724137931036;;
palencia;falsificacion_informatica;2023;36;158063;Castilla y León;0.2278;34;1438;2.5034770514603615;;19.999999999999996
palencia;falsificacion_informatica;2024;84;158702;Castilla y León;0.5293;34;1640;5.121951219512195;;133.33333333333334
palencia;fraude_informatico;2022;1274;157787;Castilla y León;8.0742;34;1392;91.52298850574712;91.52298850574712;
palencia;fraude_informatico;2023;1324;158063;Castilla y León;8.3764;34;1438;92.07232267037551;92.07232267037551;3.9246467817896313
palencia;fraude_informatico;2024;1432;158702;Castilla y León;9.0232;34;1640;87.3170731707317;87.3170731707317;8.157099697885206
palencia;interferencia_en_los_datos_y_en_el_sistema;2022;2;157787;Castilla y León;0.0127;34;1392;0.14367816091954022;;
palencia;interferencia_en_los_datos_y_en_el_sistema;2023;0;158063;Castilla y León;0.0;34;1438;0.0;;-100.0
palencia;interferencia_en_los_datos_y_en_el_sistema;2024;6;158702;Castilla y León;0.0378;34;1640;0.3658536585365854;;inf
palmas;acceso__e_interceptacion_ilicita;2022;151;1145843;Canarias;0.1318;35;8054;1.8748447976160914;;
palmas;acceso__e_interceptacion_ilicita;2023;266;1159890;Canarias;0.2293;35;10343;2.5717876824905734;;76.15894039735099
palmas;acceso__e_interceptacion_ilicita;2024;268;1171547;Canarias;0.2288;35;9514;2.8169014084507045;;0.7518796992481258
palmas;amenazas_y_coacciones;2022;616;1145843;Canarias;0.5376;35;8054;7.648373479016637;;
palmas;amenazas_y_coacciones;2023;513;1159890;Canarias;0.4423;35;10343;4.959876244803248;;-16.720779220779225
palmas;amenazas_y_coacciones;2024;396;1171547;Canarias;0.338;35;9514;4.162287155770444;;-22.807017543859654
palmas;contra_el_honor;2022;51;1145843;Canarias;0.0445;35;8054;0.6332257263471567;;
palmas;contra_el_honor;2023;45;1159890;Canarias;0.0388;35;10343;0.4350768635792323;;-11.764705882352944
palmas;contra_el_honor;2024;47;1171547;Canarias;0.0401;35;9514;0.49400882909396676;;4.444444444444451
palmas;contra_la_propiedad_industrial/intelectual;2022;1;1145843;Canarias;0.0009;35;8054;0.012416190712689347;;
palmas;contra_la_propiedad_industrial/intelectual;2023;1;1159890;Canarias;0.0009;35;10343;0.009668374746205162;;0.0
palmas;contra_la_propiedad_industrial/intelectual;2024;3;1171547;Canarias;0.0026;35;9514;0.03153247845280639;;200.0
palmas;delitos_sexuales;2022;56;1145843;Canarias;0.0489;35;8054;0.6953066799106034;;
palmas;delitos_sexuales;2023;60;1159890;Canarias;0.0517;35;10343;0.5801024847723097;;7.14285714285714
palmas;delitos_sexuales;2024;37;1171547;Canarias;0.0316;35;9514;0.3889005675846121;;-38.33333333333333
palmas;falsificacion_informatica;2022;288;1145843;Canarias;0.2513;35;8054;3.575862925254532;;
palmas;falsificacion_informatica;2023;277;1159890;Canarias;0.2388;35;10343;2.67813980469883;;-3.819444444444442
palmas;falsificacion_informatica;2024;335;1171547;Canarias;0.2859;35;9514;3.5211267605633805;;20.938628158844775
palmas;fraude_informatico;2022;6853;1145843;Canarias;5.9807;35;8054;85.08815495406009;85.08815495406009;
palmas;fraude_informatico;2023;9152;1159890;Canarias;7.8904;35;10343;88.48496567726966;88.48496567726966;33.54735152487962
palmas;fraude_informatico;2024;8401;1171547;Canarias;7.1709;35;9514;88.30145049400883;88.30145049400883;-8.205856643356647
palmas;interferencia_en_los_datos_y_en_el_sistema;2022;38;1145843;Canarias;0.0332;35;8054;0.47181524708219513;;
palmas;interferencia_en_los_datos_y_en_el_sistema;2023;29;1159890;Canarias;0.025;35;10343;0.28038286763994974;;-23.684210526315784
palmas;interferencia_en_los_datos_y_en_el_sistema;2024;27;1171547;Canarias;0.023;35;9514;0.2837923060752575;;-6.896551724137934
pontevedra;acceso__e_interceptacion_ilicita;2022;114;946710;Galicia;0.1204;36;8035;1.418792781580585;;
pontevedra;acceso__e_interceptacion_ilicita;2023;189;947869;Galicia;0.1994;36;8527;2.216488800281459;;65.78947368421053
pontevedra;acceso__e_interceptacion_ilicita;2024;222;947818;Galicia;0.2342;36;9154;2.425169324885296;;17.460317460317466
pontevedra;amenazas_y_coacciones;2022;475;946710;Galicia;0.5017;36;8035;5.9116365899191035;;
pontevedra;amenazas_y_coacciones;2023;418;947869;Galicia;0.441;36;8527;4.902075759352645;;-12.0
pontevedra;amenazas_y_coacciones;2024;553;947818;Galicia;0.5834;36;9154;6.041074939916976;;32.29665071770336
pontevedra;contra_el_honor;2022;72;946710;Galicia;0.0761;36;8035;0.8960796515245799;;
pontevedra;contra_el_honor;2023;41;947869;Galicia;0.0433;36;8527;0.4808256127594699;;-43.05555555555556
pontevedra;contra_el_honor;2024;68;947818;Galicia;0.0717;36;9154;0.7428446580729736;;65.85365853658536
pontevedra;contra_la_propiedad_industrial/intelectual;2022;0;946710;Galicia;0.0;36;8035;0.0;;
pontevedra;contra_la_propiedad_industrial/intelectual;2023;3;947869;Galicia;0.0032;36;8527;0.035182361909229506;;inf
pontevedra;contra_la_propiedad_industrial/intelectual;2024;2;947818;Galicia;0.0021;36;9154;0.021848372296263928;;-33.333333333333336
pontevedra;delitos_sexuales;2022;25;946710;Galicia;0.0264;36;8035;0.3111387678904792;;
pontevedra;delitos_sexuales;2023;36;947869;Galicia;0.038;36;8527;0.422188342910754;;43.99999999999999
pontevedra;delitos_sexuales;2024;35;947818;Galicia;0.0369;36;9154;0.38234651518461876;;-2.777777777777779
pontevedra;falsificacion_informatica;2022;261;946710;Galicia;0.2757;36;8035;3.248288736776602;;
pontevedra;falsificacion_informatica;2023;397;947869;Galicia;0.4188;36;8527;4.655799225988038;;52.10727969348659
pontevedra;falsificacion_informatica;2024;485;947818;Galicia;0.5117;36;9154;5.298230281844003;;22.166246851385395
pontevedra;fraude_informatico;2022;7034;946710;Galicia;7.4299;36;8035;87.54200373366523;87.54200373366523;
pontevedra;fraude_informatico;2023;7379;947869;Galicia;7.7848;36;8527;86.53688284273484;86.53688284273484;4.9047483650838775
pontevedra;fraude_informatico;2024;7701;947818;Galicia;8.125;36;9154;84.12715752676425;84.12715752676425;4.363734923431362
pontevedra;interferencia_en_los_datos_y_en_el_sistema;2022;54;946710;Galicia;0.057;36;8035;0.6720597386434349;;
pontevedra;interferencia_en_los_datos_y_en_el_sistema;2023;64;947869;Galicia;0.0675;36;8527;0.7505570540635628;;18.518518518518512
pontevedra;interferencia_en_los_datos_y_en_el_sistema;2024;88;947818;Galicia;0.0928;36;9154;0.9613283810356128;;37.5
rioja;acceso__e_interceptacion_ilicita;2022;81;322282;La Rioja;0.2513;26;2433;3.3292231812577064;;
rioja;acceso__e_interceptacion_ilicita;2023;111;324184;La Rioja;0.3424;26;2364;4.695431472081219;;37.037037037037045
rioja;acceso__e_interceptacion_ilicita;2024;140;326803;La Rioja;0.4284;26;2312;6.055363321799308;;26.126126126126124
rioja;amenazas_y_coacciones;2022;124;322282;La Rioja;0.3848;26;2433;5.09658857377723;;
rioja;amenazas_y_coacciones;2023;132;324184;La Rioja;0.4072;26;2364;5.583756345177665;;6.451612903225801
rioja;amenazas_y_coacciones;2024;161;326803;La Rioja;0.4927;26;2312;6.963667820069204;;21.969696969696972
rioja;contra_el_honor;2022;1;322282;La Rioja;0.0031;26;2433;0.04110152075626798;;
rioja;contra_el_honor;2023;9;324184;La Rioja;0.0278;26;2364;0.3807106598984772;;800.0
rioja;contra_el_honor;2024;10;326803;La Rioja;0.0306;26;2312;0.43252595155709345;;11.111111111111116
rioja;contra_la_propiedad_industrial/intelectual;2022;1;322282;La Rioja;0.0031;26;2433;0.04110152075626798;;
rioja;contra_la_propiedad_industrial/intelectual;2023;1;324184;La Rioja;0.0031;26;2364;0.04230118443316413;;0.0
rioja;contra_la_propiedad_industrial/intelectual;2024;2;326803;La Rioja;0.0061;26;2312;0.08650519031141869;;100.0
rioja;delitos_sexuales;2022;8;322282;La Rioja;0.0248;26;2433;0.32881216605014385;;
rioja;delitos_sexuales;2023;11;324184;La Rioja;0.0339;26;2364;0.4653130287648054;;37.5
rioja;delitos_sexuales;2024;6;326803;La Rioja;0.0184;26;2312;0.25951557093425603;;-45.45454545454546
rioja;falsificacion_informatica;2022;60;322282;La Rioja;0.1862;26;2433;2.466091245376079;;
rioja;falsificacion_informatica;2023;68;324184;La Rioja;0.2098;26;2364;2.8764805414551606;;13.33333333333333
rioja;falsificacion_informatica;2024;120;326803;La Rioja;0.3672;26;2312;5.190311418685121;;76.47058823529412
rioja;fraude_informatico;2022;2152;322282;La Rioja;6.6774;26;2433;88.4504726674887;88.4504726674887;
rioja;fraude_informatico;2023;2021;324184;La Rioja;6.2341;26;2364;85.4906937394247;85.4906937394247;-6.087360594795543
rioja;fraude_informatico;2024;1868;326803;La Rioja;5.716;26;2312;80.79584775086505;80.79584775086505;-7.570509648688772
rioja;interferencia_en_los_datos_y_en_el_sistema;2022;6;322282;La Rioja;0.0186;26;2433;0.2466091245376079;;
rioja;interferencia_en_los_datos_y_en_el_sistema;2023;11;324184;La Rioja;0.0339;26;2364;0.4653130287648054;;83.33333333333333
rioja;interferencia_en_los_datos_y_en_el_sistema;2024;5;326803;La Rioja;0.0153;26;2312;0.21626297577854672;;-54.54545454545454
salamanca;acceso__e_interceptacion_ilicita;2022;57;327089;Castilla y León;0.1743;37;3508;1.6248574686431014;;
salamanca;acceso__e_interceptacion_ilicita;2023;99;327552;Castilla y León;0.3022;37;3801;2.6045777426992895;;73.6842105263158
salamanca;acceso__e_interceptacion_ilicita;2024;151;328446;Castilla y León;0.4597;37;3808;3.965336134453781;;52.52525252525253
salamanca;amenazas_y_coacciones;2022;157;327089;Castilla y León;0.48;37;3508;4.475484606613455;;
salamanca;amenazas_y_coacciones;2023;173;327552;Castilla y León;0.5282;37;3801;4.551433833201789;;10.191082802547768
salamanca;amenazas_y_coacciones;2024;151;328446;Castilla y León;0.4597;37;3808;3.965336134453781;;-12.71676300578035
salamanca;contra_el_honor;2022;4;327089;Castilla y León;0.0122;37;3508;0.11402508551881414;;
salamanca;contra_el_honor;2023;9;327552;Castilla y León;0.0275;37;3801;0.23677979479084454;;125.0
salamanca;contra_el_honor;2024;10;328446;Castilla y León;0.0304;37;3808;0.26260504201680673;;11.111111111111116
salamanca;contra_la_propiedad_industrial/intelectual;2022;1;327089;Castilla y León;0.0031;37;3508;0.028506271379703536;;
salamanca;contra_la_propiedad_industrial/intelectual;2023;0;327552;Castilla y León;0.0;37;3801;0.0;;-100.0
salamanca;contra_la_propiedad_industrial/intelectual;2024;2;328446;Castilla y León;0.0061;37;3808;0.052521008403361345;;inf
salamanca;delitos_sexuales;2022;7;327089;Castilla y León;0.0214;37;3508;0.19954389965792474;;
salamanca;delitos_sexuales;2023;13;327552;Castilla y León;0.0397;37;3801;0.342015259142331;;85.71428571428572
salamanca;delitos_sexuales;2024;9;328446;Castilla y León;0.0274;37;3808;0.23634453781512604;;-30.76923076923077
salamanca;falsificacion_informatica;2022;242;327089;Castilla y León;0.7399;37;3508;6.8985176738882545;;
salamanca;falsificacion_informatica;2023;267;327552;Castilla y León;0.8151;37;3801;7.02446724546172;;10.330578512396693
salamanca;falsificacion_informatica;2024;286;328446;Castilla y León;0.8708;37;3808;7.510504201680672;;7.116104868913853
salamanca;fraude_informatico;2022;3002;327089;Castilla y León;9.1779;37;3508;85.57582668187001;85.57582668187001;
salamanca;fraude_informatico;2023;3221;327552;Castilla y León;9.8336;37;3801;84.74085766903447;84.74085766903447;7.295136575616246
salamanca;fraude_informatico;2024;3167;328446;Castilla y León;9.6424;37;3808;83.1670168067227;83.1670168067227;-1.6764979819931747
salamanca;interferencia_en_los_datos_y_en_el_sistema;2022;38;327089;Castilla y León;0.1162;37;3508;1.0832383124287344;;
salamanca;interferencia_en_los_datos_y_en_el_sistema;2023;19;327552;Castilla y León;0.058;37;3801;0.4998684556695606;;-50.0
salamanca;interferencia_en_los_datos_y_en_el_sistema;2024;32;328446;Castilla y León;0.0974;37;3808;0.8403361344537815;;68.42105263157893
santa_cruz_de_tenerife;acceso__e_interceptacion_ilicita;2022;101;1067173;Canarias;0.0946;38;5630;1.7939609236234457;;
santa_cruz_de_tenerife;acceso__e_interceptacion_ilicita;2023;97;1078864;Canarias;0.0899;38;7328;1.3236899563318776;;-3.960396039603964
santa_cruz_de_tenerife;acceso__e_interceptacion_ilicita;2024;150;1087319;Canarias;0.138;38;7243;2.0709650697224906;;54.639175257731964
santa_cruz_de_tenerife;amenazas_y_coacciones;2022;412;1067173;Canarias;0.3861;38;5630;7.317939609236235;;
santa_cruz_de_tenerife;amenazas_y_coacciones;2023;358;1078864;Canarias;0.3318;38;7328;4.885371179039302;;-13.10679611650486
santa_cruz_de_tenerife;amenazas_y_coacciones;2024;370;1087319;Canarias;0.3403;38;7243;5.108380505315477;;3.3519553072625774
santa_cruz_de_tenerife;contra_el_honor;2022;21;1067173;Canarias;0.0197;38;5630;0.37300177619893427;;
santa_cruz_de_tenerife;contra_el_honor;2023;18;1078864;Canarias;0.0167;38;7328;0.24563318777292578;;-14.28571428571429
santa_cruz_de_tenerife;contra_el_honor;2024;13;1087319;Canarias;0.012;38;7243;0.1794836393759492;;-27.77777777777778
santa_cruz_de_tenerife;contra_la_propiedad_industrial/intelectual;2022;1;1067173;Canarias;0.0009;38;5630;0.017761989342806393;;
santa_cruz_de_tenerife;contra_la_propiedad_industrial/intelectual;2023;3;1078864;Canarias;0.0028;38;7328;0.04093886462882096;;200.0
santa_cruz_de_tenerife;contra_la_propiedad_industrial/intelectual;2024;2;1087319;Canarias;0.0018;38;7243;0.027612867596299873;;-33.333333333333336
santa_cruz_de_tenerife;delitos_sexuales;2022;41;1067173;Canarias;0.0384;38;5630;0.7282415630550622;;
santa_cruz_de_tenerife;delitos_sexuales;2023;32;1078864;Canarias;0.0297;38;7328;0.43668122270742354;;-21.95121951219512
santa_cruz_de_tenerife;delitos_sexuales;2024;33;1087319;Canarias;0.0303;38;7243;0.45561231533894797;;3.125
santa_cruz_de_tenerife;falsificacion_informatica;2022;185;1067173;Canarias;0.1734;38;5630;3.285968028419183;;
santa_cruz_de_tenerife;falsificacion_informatica;2023;194;1078864;Canarias;0.1798;38;7328;2.647379912663755;;4.86486486486486
santa_cruz_de_tenerife;falsificacion_informatica;2024;285;1087319;Canarias;0.2621;38;7243;3.9348336324727327;;46.90721649484537
santa_cruz_de_tenerife;fraude_informatico;2022;4846;1067173;Canarias;4.541;38;5630;86.07460035523978;86.07460035523978;
santa_cruz_de_tenerife;fraude_informatico;2023;6600;1078864;Canarias;6.1175;38;7328;90.06550218340611;90.06550218340611;36.1947998349154
santa_cruz_de_tenerife;fraude_informatico;2024;6363;1087319;Canarias;5.852;38;7243;87.85033825762805;87.85033825762805;-3.590909090909089
santa_cruz_de_tenerife;interferencia_en_los_datos_y_en_el_sistema;2022;23;1067173;Canarias;0.0216;38;5630;0.4085257548845471;;
santa_cruz_de_tenerife;interferencia_en_los_datos_y_en_el_sistema;2023;26;1078864;Canarias;0.0241;38;7328;0.3548034934497817;;13.043478260869556
santa_cruz_de_tenerife;interferencia_en_los_datos_y_en_el_sistema;2024;27;1087319;Canarias;0.0248;38;7243;0.3727737125500483;;3.8461538461538547
segovia;acceso__e_interceptacion_ilicita;2022;14;155332;Castilla y León;0.0901;40;1300;1.0769230769230769;;
segovia;acceso__e_interceptacion_ilicita;2023;17;156620;Castilla y León;0.1085;40;1855;0.9164420485175202;;21.42857142857142
segovia;acceso__e_interceptacion_ilicita;2024;19;158251;Castilla y León;0.1201;40;1905;0.9973753280839894;;11.764705882352944
segovia;amenazas_y_coacciones;2022;69;155332;Castilla y León;0.4442;40;1300;5.3076923076923075;;
segovia;amenazas_y_coacciones;2023;81;156620;Castilla y León;0.5172;40;1855;4.366576819407008;;17.391304347826097
segovia;amenazas_y_coacciones;2024;71;158251;Castilla y León;0.4487;40;1905;3.727034120734908;;-12.345679012345679
segovia;contra_el_honor;2022;8;155332;Castilla y León;0.0515;40;1300;0.6153846153846154;;
segovia;contra_el_honor;2023;18;156620;Castilla y León;0.1149;40;1855;0.9703504043126685;;125.0
segovia;contra_el_honor;2024;5;158251;Castilla y León;0.0316;40;1905;0.26246719160104987;;-72.22222222222221
segovia;contra_la_propiedad_industrial/intelectual;2022;0;155332;Castilla y León;0.0;40;1300;0.0;;
segovia;contra_la_propiedad_industrial/intelectual;2023;0;156620;Castilla y León;0.0;40;1855;0.0;;
segovia;contra_la_propiedad_industrial/intelectual;2024;0;158251;Castilla y León;0.0;40;1905;0.0;;
segovia;delitos_sexuales;2022;3;155332;Castilla y León;0.0193;40;1300;0.23076923076923078;;
segovia;delitos_sexuales;2023;7;156620;Castilla y León;0.0447;40;1855;0.37735849056603776;;133.33333333333334
segovia;delitos_sexuales;2024;4;158251;Castilla y León;0.0253;40;1905;0.2099737532808399;;-42.85714285714286
segovia;falsificacion_informatica;2022;95;155332;Castilla y León;0.6116;40;1300;7.307692307692308;;
segovia;falsificacion_informatica;2023;76;156620;Castilla y León;0.4853;40;1855;4.097035040431267;;-19.999999999999996
segovia;falsificacion_informatica;2024;73;158251;Castilla y León;0.4613;40;1905;3.832020997375328;;-3.9473684210526327
segovia;fraude_informatico;2022;1110;155332;Castilla y León;7.146;40;1300;85.38461538461539;85.38461538461539;
